route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2056023,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2056095,3,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2056207,4,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2056216,5,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2055958,6,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2055973,7,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2056001,8,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2056030,9,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2055960,10,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347871,xaa2055978,11,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056086,1,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055906,2,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055933,3,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055908,4,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055936,5,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056128,6,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056149,7,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055912,8,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055939,9,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056133,10,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056156,11,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055916,12,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055943,13,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056136,14,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056165,15,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055920,16,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2055948,17,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056137,18,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347872,xaa2056167,19,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2055985,1,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2056015,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2055989,3,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2056016,4,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2055911,5,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2055938,6,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2056094,7,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2055993,8,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347873,xaa2056021,9,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056367,1,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056366,2,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056201,3,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056213,4,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056090,5,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056127,6,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056151,7,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2055910,8,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2055934,9,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056131,10,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347876,xaa2056154,11,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056267,1,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056281,2,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056271,3,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056280,4,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056272,5,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056284,6,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056273,7,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056287,8,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056275,9,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056285,10,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056278,11,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056290,12,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056277,13,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056292,14,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2055917,15,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2055944,16,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056138,17,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056166,18,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056227,19,0,Dallas to Wildlife Park,1,200,8-17-91,1337,1,200,28,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056241,20,0,Dallas to Downtown,0,101,8-17-94,1289,0,101,29,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056002,21,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056032,22,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2055923,23,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056258,24,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056783,25,0,Batchelor to Batchelor Heights,1,100,8-14-34,3178,0,100,19,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347877,xaa2056784,26,0,Batchelor to North Shore Ex.,0,200,8-14-35,2854,1,200,24,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056058,1,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056076,2,0,Pineview to TRU,0,201,8-5-43,2976,1,201,23,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056047,3,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056077,4,0,Pineview to TRU,0,200,8-5-44,3032,1,200,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056089,5,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056079,6,0,Pineview to TRU,0,201,8-5-43,2976,1,201,23,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056048,7,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056080,8,0,Pineview to TRU,0,200,8-5-44,3032,1,200,22,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2055922,9,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2055946,10,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056142,11,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056169,12,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056243,13,0,Batchelor to Batchelor Heights,1,100,8-14-34,3178,0,100,19,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056200,14,0,Batchelor to North Shore Ex.,0,200,8-14-35,2854,1,200,24,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2055927,15,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056264,16,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056159,17,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056173,18,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2055929,19,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056261,20,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056146,21,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056174,22,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056010,23,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347878,xaa2056036,24,0,Westsyde to North Shore Ex.,0,120,8-3-42,451,0,120,34,2
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056059,1,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056081,2,0,Pineview to TRU,0,201,8-5-43,2976,1,201,23,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056045,3,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056078,4,0,Pineview to TRU,0,200,8-5-44,3032,1,200,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056060,5,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056082,6,0,Pineview to TRU,0,201,8-5-43,2976,1,201,23,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056049,7,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056083,8,0,Pineview to TRU,0,200,8-5-44,3032,1,200,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056061,9,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056084,10,0,Pineview to TRU,0,201,8-5-43,2976,1,201,23,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056312,11,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056319,12,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056050,13,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347879,xaa2056085,14,0,Pineview to TRU,0,200,8-5-44,3032,1,200,22,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056096,1,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056208,2,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056217,3,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056360,4,0,Batchelor to Batchelor Heights,1,100,8-14-34,3178,0,100,19,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056359,5,0,Batchelor to North Shore Ex.,0,200,8-14-35,2854,1,200,24,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2055963,6,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2055977,7,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2055926,8,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056259,9,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056251,10,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056254,11,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056255,12,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2055980,13,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056256,14,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2055981,15,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056262,16,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056266,17,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056794,18,0,Dallas To Kokanee Way,1,202,8-17-92,727,1,202,33,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347880,xaa2056795,19,0,Dallas to Downtown,0,102,8-17-87,727,0,102,32,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2055919,1,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2055947,2,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2055921,3,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2055949,4,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2056141,5,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2056168,6,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2056230,7,0,Dallas To Kokanee Way,1,202,8-17-92,727,1,202,33,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2056236,8,0,Dallas to Downtown,0,102,8-17-87,727,0,102,32,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2056005,9,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347881,xaa2056035,10,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2055999,1,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056028,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2055959,3,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2055976,4,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2055925,5,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056257,6,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056790,7,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056792,8,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056763,9,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056764,10,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056318,11,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056321,12,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056051,13,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347882,xaa2056088,14,0,Pineview to TRU,0,200,8-5-44,3032,1,200,22,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056130,1,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056157,2,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2055995,3,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056024,4,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2055997,5,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056026,6,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056000,7,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056029,8,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056228,9,0,Dallas to Wildlife Park,1,200,8-17-91,1337,1,200,28,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347883,xaa2056242,10,0,Dallas to Downtown,0,101,8-17-94,1289,0,101,29,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056247,1,0,Batchelor to Batchelor Heights,1,100,8-14-34,3178,0,100,19,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056248,2,0,Batchelor to North Shore Ex.,0,200,8-14-35,2854,1,200,24,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056225,3,0,Dallas to Wildlife Park,1,200,8-17-91,1337,1,200,28,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056239,4,0,Dallas to Downtown,0,101,8-17-94,1289,0,101,29,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056226,5,0,Dallas to Wildlife Park,1,200,8-17-91,1337,1,200,28,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056240,6,0,Dallas to Downtown,0,101,8-17-94,1289,0,101,29,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056098,7,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056105,8,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2055998,9,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056027,10,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056003,11,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056033,12,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056231,13,0,Dallas To Kokanee Way,1,202,8-17-92,727,1,202,33,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347918,xaa2056244,14,0,Dallas to Downtown,0,102,8-17-87,727,0,102,32,1
